Artist,Title,Album,Year,Lyrics,Lyrics Link,pos,neu,neg,opp neg,final score
Neil Young,Sugar Mountain,Decade,1968,oh to live on sugar mountain. with the barkers and the colored balloons. you can't be 20 on sugar mountain. though you're thinking that. you're leavin' there too soon. you're leavin' there too soon. . it's so noisy at the fair. but all your friends are there. and the candy floss you had. and your mother and your dad. . oh to live on sugar mountain. with the barkers and the colored balloons. you can't be 20 on sugar mountain. though you're thinking that. you're leavin' there too soon. you're leavin' there too soon. . there's a girl just down the aisle. oh to turn and see her smile. you can hear the words she wrote. as you read the hidden note. . oh to live on sugar mountain. with the barkers and the colored balloons. you can't be 20 on sugar mountain. though you're thinking that. you're leavin' there too soon. you're leavin' there too soon. . now you're underneath the stairs. and you're giving back some glares. to the people who you met. and it's your first cigarette. . oh to live on sugar mountain. with the barkers and the colored balloons. you can't be 20 on sugar mountain. though you're thinking that. you're leavin' there too soon. you're leavin' there too soon. . now you say you're leaving home. because you want to be alone. ain't it funny how you feel. when you're findin' out it's real?. . oh to live on sugar mountain. with the barkers and the colored balloons. you can't be 20 on sugar mountain. though you're thinking that. you're leavin' there too soon. you're leavin' there too soon. oh to live on sugar mountain. with the barkers and the colored balloons. you can't be 20 on sugar mountain. though you're thinking that. you're leavin' there too soon,https://genius.com/Neil-young-sugar-mountain-lyrics,0.044,0.932,0.023,0.977,0.5105
Neil Young,Like a Hurricane,Decade,1977,once i thought i saw you. in a crowded hazy bar. dancing on the light. from star to star. far across the moonbeam. i know that's who you are. i saw your brown eyes. turning once to fire. . you are like a hurricane. there's calm in your eye. and i'm getting blown away. to somewhere safer. where the feeling stays. i want to love you but. i'm getting blown away. . i am just a dreamer. but you are just a dream. you could have been. anyone to me. before that moment. you touched my lips. that perfect feeling. when time just slips. away between us. on our foggy trip. . you are like a hurricane. there's calm in your eye. and i'm getting blown away. to somewhere safer. where the feeling stays. i want to love you but. i'm getting blown away. . . you are just a dreamer. and i am just a dream. you could have been. anyone to me. before that moment. you touched my lips. that perfect feeling. when time just slips. away between us. on our foggy trip. . you are like a hurricane. there's calm in your eye. and i'm getting blown away. to somewhere safer. where the feeling stays. i want to love you but. i'm getting blown away,https://genius.com/Neil-young-like-a-hurricane-lyrics,0.28,0.713,0.007,0.993,0.6365
Neil Young,Campaigner,Decade,1977,"i am a lonely visitor. i came too late to cause a stir. though i campaigned all my life. towards that goal. i hardly slept the night you wept. our secret's safe and still well kept. . where even richard nixon has got soul. even richard nixon has got soul. . traffic cops are all color blind. people steal from their own kind. evening comes too early for a stroll. down neon streets the streaker streaks. the speaker speaks but the truth still leaks. . where even richard nixon has got soul. even richard nixon has got it, soul. . the podium rocks in the crowded waves. the speaker talks of the beautiful saves. that went down long before. he played this role. for the hotel queens and the magazines. test tube genes and slot machines. . where even richard nixon has got soul. even richard nixon has got it, soul. . hospitals have made him cry. but there's always a freeway in his eye. though his beach just got too crowded for a stroll. roads stretch out like healthy veins. and wild gift horses strain the reins. . where even richard nixon has got soul. even richard nixon has got soul. . i am a lonely visitor. i came too late to cause a stir. though i campaigned all my life. towards that goal",https://genius.com/Neil-young-campaigner-lyrics,0.126,0.804,0.071,0.929,0.5275
Neil Young,Love Is a Rose,Decade,1977,"love is a rose but you better not pick it. it only grows when it's on the vine. a handful of thorns and you'll know you've missed it. you lose your love when you say the word mine. . i want to see what's never been seen. i want to live that age old dream. come on lads we can go together. let's take the best right now. take the best right now. i wanna go to an old ho-down. long ago in a western town. pick me up but my feet are dragging. give me a lift and i'll hay your wagon. . love is a rose but you better not pick it. it only grows when it's on the vine. a handful of thorns and you'll know you've missed it. you lose your love when you say the word mine. mine, mine, mine. . love is a rose, love is a rose. love is a rose, love is a rose. love is a rose, love is a rose",https://genius.com/Neil-young-love-is-a-rose-lyrics,0.356,0.587,0.057,0.943,0.6495
Neil Young,I Am a Child,Decade,,"i am a child, i'll last a while. you can't conceive of the pleasure in my smile. you hold my hand rough up my hair. it's lots of fun to have you there. . god gave to you, now, you give to me. i'd like to know what you learned. the sky is blue and so is the sea. what is the color when black is burned?. what is the color?. . you are a man, you understand. you pick me up and you lay me down again. you make the rules you say what's fair. it's lots of fun to have you there. . . i am a child, i'll last a while. you can't conceive of the pleasure in my smile",https://genius.com/Neil-young-i-am-a-child-lyrics,0.224,0.776,0,1,0.612
Neil Young,Winterlong,Decade,1977,"i waited for you, winterlong. you seem to be where i belong. it's all illusion anyway. . if things should ever turn out wrong. and all the love we have is gone. it won't be easy on that day. . waiting to follow. through the dreamlight of your way. is not so easy for me now. . half the time has passed away (sha-la-la-la). things we thought of yesterday (sha-la-la-la). come back now, come back now, wow-ow. . waiting to follow. through the dreamlight of your way. is not so easy for me now. . half the time has passed away (sha-la-la-la). things we thought of yesterday (sha-la-la-la). come back now, come back now, wow-ow. . i waited for you winterlong. you seem to be where i belong",https://genius.com/Neil-young-winterlong-lyrics,0.033,0.886,0.081,0.919,0.476
Neil Young,Star of Bethlehem,Decade,1977,ain't it hard when you wake up in the morning. and you find out that those other days are gone?. all you have is memories of happiness lingering on. all your dreams and your lovers won't protect you. they're only passing through you in the end. they'll leave you stripped of all that they can get to. and wait for you to come back again. yet still a light is shining from that lamp on down the hall. maybe the star of bethlehem wasn't a star at all,https://genius.com/Neil-young-star-of-bethlehem-lyrics,0.117,0.848,0.036,0.964,0.5405
Neil Young,Deep Forbidden Lake,Decade,1977,"on the lake, the deep forbidden lake. the old boats go gliding by. and the leaves are falling from the trees. and landing on the logs and i. see the turtles heading for the bog. and falling off the log. they make the water splash and feeling no backlash. they climb the happy banks. on the boats, the old and creaky boats. the shoreline goes gliding by. and the wind that was a dying breeze. is making the banners fly. see the colors floating on the sky. the pride of the captain's eye. as he glides his slender craft inside. and opens up the door. on the coast, the long and tempting coast. the cards on the table lie. and a speech so eloquent in reach. was made by a passerby. passing by the way between here and left behind. and it ripples through the crowds. who run and cast their doubts. in the deep forbidden lake. yes, it echoes through the crowds. who run and cast their doubts. in the deep forbidden lake",https://genius.com/Neil-young-deep-forbidden-lake-lyrics,0.062,0.841,0.097,0.903,0.4825
Neil Young,Cocaine Eyes,Decade,,"haven't a day goes by. i don't burn a little bit of my soul. hasn't a day goes by. i don't burn a little bit of my soul. scored some friends along the way. did what i did, said what i had to say. and i'd do it all again if i had to today. when all is said and done. i'm the one. . it's a long hard road. when your friends start. to leave you behind. it's a long hard road. when you try to find peace of mind. some might go for poison. and some go for too much stuff. some just go to sleep at night. and forget to wake up. . cocaine eyes. can't hide your face. it's no surprise. you lose the race. again. . i'm the one, yeah. . cocaine eyes. it won't hide your face. it's no surprise. you lost the race. once again. my old friend",https://genius.com/Neil-young-cocaine-eyes-lyrics,0.137,0.748,0.115,0.885,0.511
Neil Young,Betty Lou's Got a New Pair of Shoes,Everybody's Rockin',1983,"betty lou got a new pair of shoes. betty lou got a new pair of shoes (whooo). betty lou got a new pair of shoes. betty lou got a new pair of shoes. betty lou ah-whoo, ah-whoo, ah-whoo. betty lou got a new pair of shoes. well she walked in the shoe-store, picked out a shoe. she tried on a twelve, but that wouldn't do. betty lou got a new pair of shoes. betty lou bought a new pair of shoes. betty lou ah-whoo, ah-whoo, ah-whoo. betty lou got a new pair of shoes. well, she cracked up over the solid fit. walkin' down the street with her brand new kit. well, she's walkin' down the street, she met an undertaker. he tried to burry her new shudebakers. well, she went to a rock 'n' roll party the other night. someone stepped on her shudebakers and she started a fight!. well, she walked in the shoe-store, gave the man a tip. she told him to go buy himself a rocketship",https://genius.com/Neil-young-betty-lous-got-a-new-pair-of-shoes-lyrics,0.125,0.875,0,1,0.5625
Neil Young,Payola Blues,Everybody's Rockin',1983,"this one's for you al freed. wherever you go, whatever you do. because the things they're doing today. will make a saint out of you. payola blues. i've got the payola blues. even though i already paid my dues. listen to me mr. d.j. hear what i've got to say. if a man is making music. they ought to let his record play. . payola blues. no matter where i go. i never hear my record on the radio. . well, here's three thousand. that ought to get it on. well, thanks a lot man!. i love your new song. . . i got a brand new record company. new manager too. got a great new record. i can't get through to you. . . how about this new mercedes benz. that ought to get it on. well, thanks a lot man!. i'll play it all day long. . . i've got the payola blues, payola blues. i'm paying those payola blues. no matter where i go. i never hear my record on the radio",https://genius.com/Neil-young-payola-blues-lyrics,0.176,0.798,0.025,0.975,0.5755
Neil Young,Kinda Fonda Wanda,Everybody's Rockin',1983,"well, i went with mary lou. tried peggy sue. had a date with donna. and barbara ann too. . but i'm kind of found of want to. kind of found of want to. yeah, i'm kind of found of want to. because want to always. want to want to want to. . well, i went out with jenny. took out skinny minnie. long tall sally. and short fat fanny. . . did the bop with miss ann. the swim with mary ann. the stroll with betty lou. screwed runaround sue. but she wasn't. as good as want to. no, she'll never be. as good as want to. i'm kind of found of want to. because want to always. want to want to want to. . kind of found of want to. yeah, i'm kind of found of want to. because wanda always. want to want to want to",https://genius.com/Neil-young-kinda-fonda-wanda-lyrics,0.227,0.681,0.092,0.908,0.5675
Neil Young,Rainin' in My Heart,Everybody's Rockin',1983,"rainin' in my heart. since we been apart. i know i was wrong. baby please come home. you got me cryin'. 'bout to lose my mind. don't let me cry in vain. try my love just once again. spoken:. honey, i need your love. darlin', you know why. if you would come back home. there'll be no need for me to cry. sings:. rainin' in my heart. since we been apart. i know i was wrong. baby please come home",https://genius.com/Neil-young-rainin-in-my-heart-lyrics,0.189,0.667,0.145,0.855,0.522
Neil Young,"Cry, Cry, Cry",Everybody's Rockin',1983,"cry, cry, cry, cry, cry, cry. cry, cry, cry, cry, cry, cry. cry, cry, cry, cry, cry, cry. . well, old man river just keeps on rolling. on down the line. like my tears just keep on flowing. all the time. can't you hear me cry. . . well, somewhere there's a rainbow for me. i know it's my time. i am getting so tired. of standing in this light. can't you hear me cry. . boo, hoo, hoo, boo, hoo, hoo. boo, hoo, hoo, boo, boo, hoo. boo, hoo, hoo, cry, cry, cry. boo, hoo, hoo, boo, hoo, hoo. cry, cry, cry, cry",https://genius.com/Neil-young-cry-cry-cry-lyrics,0.042,0.404,0.555,0.445,0.2435
Neil Young,Everybody's Rockin',Everybody's Rockin',1983,"when grandma and grandpa. get out on the floor. they rock until they drop. and then they rock some more. . yeah, everybody's rocking. well, everybody's rocking. everybody's rocking. rocking to the dancing beat. . from the shakey city. down to new orleans. the golden gate. to the bronx and queens. . . when ronnie and nancy. do the bop on the lawn. they're rocking in the white house. all night long. . . everybody's rocking. rocking their blues away. everybody's rocking. rockin' all night and day. . everybody's rocking. everybody's rocking. yeah, everybody's rocking. everybody's rocking. everybody's rocking. rocking to the dancing beat. everybody's rocking. dancing to the rocking beat",https://genius.com/Neil-young-everybodys-rockin-lyrics,0.065,0.916,0.019,0.981,0.523
Neil Young,Light A Candle,Fork in the Road,2009,"instead of cursing the darkness. light a candle for where we're going. there's something ahead, worth fighting for. . when the light of time is on us. you will see our moment come. and the living soul inside will carry on. . it's a chance to give new meaning to every move we make. in the cavern, in the cave, where we come from. . when the light of dawn is on us. we will see what we can be. and the ancient ones can sleep an easy sleep. in the hallways of the ages, on the road to history. what we do now will always be with us. . . instead of cursing the darkness. light a candle for where we're going. there's something ahead, worth looking for. . . light a candle in the darkness. so others might see ahead. light a candle in the darkness, when you go",https://genius.com/Neil-young-light-a-candle-lyrics,0.058,0.871,0.07,0.93,0.494
Neil Young,Fork In The Road,Fork in the Road,2009,got a pot belly. it's not too big. gets in my way. when i'm driving my rig. driving this country. in a big old rig. things i've seen. mean a lot. friend has a pickup. drives his kid to school. then he takes his wife. to beauty school. now she's doing nails. going get a job. got a good teacher. there's a fork in the road ahead. i don't know which way i'm going to turn. there's a fork in the road ahead. about this year. we salute the troops. they're all still there. in a fucking war. it's no good. whose idea was that?. i've got hope. but you can't eat hope. i'm not done. not giving up. not cashing in. too late. . there's a bailout coming but it's not for me. it's for all those creeps watching tickers on tv. there's a bailout coming but it's not for me. . i'm a big rock star. my sales have tanked. but i still got you. thanks. download this. sounds like shit. keep on blogging. until the power goes out. your battery's dead. twist and shout. on the radio. those were the days. bring them back. . there's a bailout coming but it's not for you. it's for all those creeps hiding what they do. there's a bailout coming but it's not for you. bailout coming but it's not for you. . got my flat screen. got it repo would now. they picked it up. left a hole in the wall. last saturday. missed the raider's game. . there's a bailout coming but it's not for you. it's for all those creeps hiding what they do,https://genius.com/Neil-young-fork-in-the-road-lyrics,0.081,0.795,0.123,0.877,0.479
Neil Young,Just Singing A Song,Fork in the Road,2009,you can play my guitar. see it where it will go. send this song to a distant star. while the rhythm explodes. just singing a song won't change the world. . you can ride in my car. see how it rolls. feel the new energy. as it quietly rolls. just singing a song won't change the world. you can sing about change. while you're making your own. you can be what you try to say. while the big wheel rolls. just singing a song won't change the world,https://genius.com/Neil-young-just-singing-a-song-lyrics,0.053,0.947,0,1,0.5265
Neil Young,Johnny Magic,Fork in the Road,2009,"johnny magic has a way with metal. has a way with machines. one day in a garage far away. he met destiny. in the form of a heavy metal continental. she was born to run on a proud highway. then the whole world started running out of money. people losing their jobs. right here in wichita. . wichita. the home of the heavy metal continental. where the motor-head messiah was tuning the system in. johnny magic, johnny magic. johnny magic, johnny magic. . she burst from the garage in a blaze of silence. disappearing down douglas at lightning speed. she was gone before the garage door was down. . . wichita. the home of the heavy metal continental. she was born to run on a proud highway. now she goes long range on domestic green fuel. 100 miles per gallon is the continental rule. out on the kansas two-lane flats near wichita. . . the motor-head messiah went to washington. to show them what he'd done. the senators and congressmen came down. in washington. and they rode in the heavy metal continental. she was born to run on a proud highway. johnny magic, johnny magic . wichita. the motor-head messiah was tuning the system in. wichita (repeats until fade)",https://genius.com/Neil-young-johnny-magic-lyrics,0.046,0.941,0.013,0.987,0.5165
Neil Young,Rockin' in the Free World (Electric),Freedom,1989,"there's colors on the street. red, white, and blue. people shuffling their feet. people sleeping in their shoes. there's a warning sign on the road ahead. there's a lot of people saying we'd be better off dead. don't feel like satan, but i am to them. so i try to forget it any way i can. . keep on rockin' in the free world. keep on rockin' in the free world. keep on rockin' in the free world. keep on rockin' in the free world. . i see a woman in the night. with a baby in her hand. there's an old street light. near a garbage can. now she put the kid away and she's gone to get a hit. she hates her life and what she's done to it. there's one more kid that'll never go to school. never get to fall in love, never get to be cool. . keep on rockin' in the free world. keep on rockin' in the free world. keep on rockin' in the free world. keep on rockin' in the free world. . . we got a thousand points of light. for the homeless man. we got a kinder, gentler machine gun hand. we've got department stores and toilet paper. got styrofoam boxes for the ozone layer. got a man of the people says keep hope alive. got fuel to burn, got roads to drive. . keep on rockin' in the free world. keep on rockin' in the free world. keep on rockin' in the free world. keep on rockin' in the free world. . . keep on rockin' in the free world",https://genius.com/Neil-young-rockin-in-the-free-world-electric-lyrics,0.284,0.674,0.043,0.957,0.6205
Neil Young,Too Far Gone,Freedom,1989,when i woke up you were gone. and the sun was on the lawn. empty pillow with perfume on. i smelled it. well we met in my favorite bar. took a ride in my old car. but i still don't know how. we made it home. . was i too far gone?. too far gone. too far gone for you. . we had drugs and we had booze. but we still had somethin' to lose. and by dawn i wanted to marry you. with our attitudes by day. and our secret dreams by night. can we really live our lives that way?. . am i too far gone?. too far gone. too far gone for you. was i too far gone?. too far gone. too far gone for you,https://genius.com/Neil-young-too-far-gone-lyrics,0.064,0.897,0.039,0.961,0.5125
Neil Young,Rockin' In The Free World (Live Acoustic),Freedom,1989,"there's colors on the street. red, white and blue. people shuffling their feet. people sleeping in their shoes. but there's a warning sign on the road ahead. there's a lot of people saying we'd be better off dead. don't feel like satan, but i am to them. so i try to forget it any way i can. . keep on rockin' in the free world. keep on rockin' in the free world. keep on rockin' in the free world. keep on rockin' in the free world. . i see a woman in the night. with a baby in her hand. under an old street light. near a garbage can. now she puts the kid away and she's gone to get a hit. she hates her life, and what she's done to it. there's one more kid that will never go to school. never get to fall in love, never get to be cool. . keep on rockin' in the free world. keep on rockin'  in the free world. keep on rockin' in the free world. keep on rockin' in the free world. . we got a thousand points of light. for the homeless man. we got a kinder, gentler machine gun hand. we got department stores and toilet paper. got styrofoam boxes for the ozone layer. got a man of the people, says keep hope alive. got fuel to burn, got roads to drive. . keep on rockin' in the free world. keep on rockin' in the free world. keep on rockin' in the free world. keep on rockin' in the free world",https://genius.com/Neil-young-rockin-in-the-free-world-live-acoustic-lyrics,0.272,0.663,0.065,0.935,0.6035
Neil Young,Wrecking Ball,Freedom,1989,my life's an open book. you read it on the radio. we got nowhere to hide. we got nowhere to go. but if you still decide. that you want to take a ride.  . meet me at the wrecking ball. wrecking ball. wear something pretty and white. and we'll go dancing tonight. . i see your smoky eyes. right across the bar. i've seen that look before. shining from star to star. though i can't take that chance. if you got time for one dance.  . . the restless line of cars. goes stretching down the road. but i won't telephone. because you might say hello. what is it makes me feel this way?. what is it makes me want to say.  ,https://genius.com/Neil-young-wrecking-ball-lyrics,0.07,0.891,0.039,0.961,0.5155
Neil Young,Someday,Freedom,1989,"rommel wore a ring on his finger. he only took it off. when he flew his plane. once he told me why. he said we all have to fly. someday. we all have to fly. someday. the t.v. preacher can't be bothered. (""praise the lord! praise and pay!""). with those petty things. (""praise the lord! praise and pay!""). he stays a step removed so they say. (""praise the lord! praise and pay!""). (""praise the lord! praise and pay!""). he's piping music in. we all have to sin. someday. we all have to sin. someday. working on that great alaska pipeline. many men were lost in the pipe. they went to fueling cars. now smog might turn to stars. someday. smog might turn to stars. someday. hold me baby, put your arms around me. give me all the love you have to give. tomorrow won't be late. we won't have to wait. someday. we won't have to wait. someday",https://genius.com/Neil-young-someday-lyrics,0.14,0.775,0.085,0.915,0.5275
Neil Young,No More,Freedom,1989,"living on the edge of night. you know the sun won't go down slow. you don't know which drug is right. can't decide which way you want to go. i feel the way you feel. because not so long ago. it had a hold on me. i couldn't let it go. it wouldn't set me free. it wouldn't set me free. no more, no more, no more. . seemed like the easy thing. to let it go for one more day. like singing the same old song. and twisting the words. in a different way. where did the magic go. i searched high and low. i can't find it no more. i can't get it back. i can't find it no more. i can't find it no more. no more, no more, no more, no more. . searching for quality. having to have the very best. now scrounging for quantity. never having time. to do the test. that's how the story goes. can't put it down. till the last page. i can't put it down. i can't put it down. i can't put it down",https://genius.com/Neil-young-no-more-lyrics,0.072,0.778,0.15,0.85,0.461
Neil Young,Hangin' On A Limb,Freedom,1989,"though the river flows. gently to the sea. he was on the shore. rooted like a tree. she was here and there. riding on the waves. through it all, she heard his call. and gave it all she gave. . and though their love. was hanging on a limb. she taught him how to dance. and start again. and though their love. was hanging on a limb. she taught him how to dance. . and when the melody. through the window called. it echoed in the courtyard. and whispered in the halls. he played it through the night. she knew he had to go. there was something about freedom. he thought he didn't know. . and though their love. was hanging on a limb. she taught him how to dance. and start again. and though their love. was hanging on a limb. she taught him how to dance. . though the river flowed. gently to the sea. he was on the shore. rooted like a tree. she was here and there. riding on the waves. through it all, she heard his call. and gave it all she gave. . and though their love. was hanging on a limb. she taught him how to dance",https://genius.com/Neil-young-hangin-on-a-limb-lyrics,0.176,0.824,0,1,0.588
Neil Young,Crime In The City (Sixty To Zero Part 1),Freedom,1989,"well, the cop made the showdown. he was sure he was right. he had all of the lowdown. from the bank heist last night. his best friend was the robber. and his wife was a thief. all the children were killers. they couldn't get no relief. the bungalow was surrounded. when a voice loud and clear. said, ""come on out with your hands up"". or we'll blow you out of here. there was a face in the window. the tv cameras rolled. then they cut to the announcer. and the story was told. . the artist looked at the producer. the producer sat back. he said, ""what we have got here, is a perfect track"". but we don't have a vocal. and we don't have a song. if we could get these things accomplished. nothing else could go wrong. so he balanced the ashtray. as he picked up the phone. and said, ""send me a songwriter,"". ""who's drifted far from home"". and make sure that he's hungry. make sure he's alone. send me a cheeseburger. and a new rolling stone. yeah. . there's still crime in the city. said the cop on the beat. i don't know if i can stop it. i feel like meat on the street. they paint my car like a target. i take my orders from fools. meanwhile some kid. blows my head off. well, i play by their rules. that's why i'm doing it my way. i took the law in my hands. . so here i am in the alleyway. a wad of cash in my pants. i get paid by a ten year old. he says he looks up to me. there's still crime in the city. but it's good to be free. yeah. . now i come from a family. that has a broken home. sometimes i talk to daddy. on the telephone. when he says that he loves me. i know that he does. but i wish i could see him. i wish i knew where he was. but that's the way. all my friends are. except maybe one or two. wish i could. see him this weekend. wish i could walk in his shoes. but now i'm doing my own thing. sometimes i'm good, then i'm bad. although my home has been broken. it's the best home i ever had. yeah. . well, i keep getting younger. my life's been funny that way. before i ever learned to talk. i forgot what to say. i sassed back to my mom. i sassed back to my teacher. i got thrown out of bible school. for sassing back at the preacher. then i grew up to be a fireman. put out every fire in town. put out anything smoking. but when i put the hose down. the judge sent me to prison. he gave me life without parole. wish i never put the hose down. wish i never got old",https://genius.com/Neil-young-crime-in-the-city-sixty-to-zero-part-1-lyrics,0.179,0.721,0.1,0.9,0.5395
Neil Young,Eldorado,Freedom,1989,in the crystal ball. the gypsy sees the villa. the riders on the hill. the fire in the fields. she sees the mission bell. swinging in the silence. now the shooting starts. the bullets pierce the hearts. the senoritas crying at the well. . up in the gold hotel. the money hits the table. the heavies all are there. that's why the deal's going down. beautiful women all dressed in. diamonds and sable. down upon the street. beside a garbage heap. a mariachi band begins to play. . somewhere a blues guitar. plays echoes in the alleyway. the tijuana dawn. claims another day. the golden sun. rises on the runway. the pilot understands. the money changes hands. inside the jet. the briefcase snaps goodbye. . in eldorado town. there lives a great bullfighter. his eyes are screaming blue. his hair is red as blood. and when the gate goes up. the crowd gets so excited. and he comes dancing out. dressed in gold lami. he kills the bull. and lives another day,https://genius.com/Neil-young-eldorado-lyrics,0.096,0.841,0.063,0.937,0.5165
Neil Young,Don't Cry,Freedom,1989,"don't cry, my sweet girl. nothing i say is written in stone. don't cry, my sweet love. you won't really be alone. . i'll help you pack your things. i'll walk with you out to the car. i'll hold on to the ring. i won't forget the way things are. my sweet love. your disappointed eyes. are haunting me like my big lies. i see you glaring now. i see you staring in the fire. my sweet love. . don't cry, my sweet girl. nothing i say is written in stone. don't cry, my sweet love. you won't really be alone. . my sweet love, my sweet love. . don't cry, my sweet girl. you won't really be alone. don't cry, my sweet girl. you won't really be alone. don't cry, my sweet girl. you won't really be alone",https://genius.com/Neil-young-dont-cry-lyrics,0.312,0.491,0.197,0.803,0.5575
Neil Young,On Broadway,Freedom,1989,"they say the neon lights are bright on broadway. they say there's always magic in the air. but when you're walking down the street. and you ain't had enough to eat. the glitter rubs right off and you're nowhere (on broadway). they say the women treat you right on broadway. but looking at them just gives me the blues. 'cause how you gonna make some time. when all you got is one thin dime. and one thin dime won't even shine your shoes (on broadway). they say that i won't last too long on broadway. i'll catch a greyhound bus for home, they all say. but they're dead wrong, i know they are. 'cause i can play this here guitar. and i won't quit till i'm a star on broadway (on broadway)",https://genius.com/Neil-young-on-broadway-lyrics,0.062,0.866,0.072,0.928,0.495
Neil Young,Ways Of Love,Freedom,1989,"you are my special one. made my heart come all undone. we've been having too much fun. now someone else. will sleep with tears. when he hears. what we've done. . oh, the ways of love. oh, the ways of love. . hear my song. and hear my heart. we'll be gone. when the music starts. then we'll never be apart. just you and i. go flying by. no one to cry. that we're gone",https://genius.com/Neil-young-ways-of-love-lyrics,0.164,0.753,0.082,0.918,0.541
Neil Young,Old Man,Harvest,1972,"old man, look at my life. i'm a lot like you were. old man, look at my life. i'm a lot like you were. . old man, look at my life. twenty-four, and there's so much more. live alone in a paradise. that makes me think of two. love lost, such a cost. give me things that don't get lost. like a coin that won't get tossed. rolling home to you. . old man, take a look at my life. i'm a lot like you. i need someone to love me. the whole day through. ah, one look in my eyes. and you can tell that's true. . lullabies, look in your eyes. run around the same old town. doesn't mean that much to me. to mean that much to you. i've been first and last. look at how the time goes past. but i'm all alone at last. rolling home to you. . old man, take a look at my life. i'm a lot like you. i need someone to love me. the whole day through. ah, one look in my eyes. and you can tell that's true. . old man, look at my life. i'm a lot like you were. old man, look at my life. i'm a lot like you were",https://genius.com/Neil-young-old-man-lyrics,0.161,0.803,0.035,0.965,0.563
Neil Young,Heart of Gold,Harvest,1971,"i want to live, i want to give. i've been a miner for a heart of gold. it's these expressions i never give. . that keep me searchin' for a heart of gold. and i'm getting old. keep me searchin' for a heart of gold. and i'm getting old. . . i've been to hollywood, i've been to redwood. i crossed the ocean for a heart of gold. i've been in my mind, it's such a fine line. . that keeps me searchin' for a heart of gold. and i'm getting old. keeps me searchin' for a heart of gold. and i'm getting old. . . keep me searchin' for a heart of gold. you keep me searchin' and i'm growing old. keep me searchin' for a heart of gold. i've been a miner for a heart of gold",https://genius.com/Neil-young-heart-of-gold-lyrics,0.051,0.949,0,1,0.5255
Neil Young,Alabama,Harvest,1972,"oh, alabama. the devil fools. with the best laid plan. swing low, alabama. you got the spare change. you got to feel strange. and now, the moment. is all that it meant. . alabama. you got the weight on your shoulders. that's breaking your back. your cadillac. has got a wheel in the ditch. and a wheel on the track. . oh, alabama. banjos playing through the broken glass. windows, down in alabama. see the old folks. tied in white robes. hear the banjo. don't it take you down home?. . . alabama. you got the weight on your shoulders. that's breaking your back. your cadillac. has got a wheel in the ditch. and a wheel on the track. . oh, alabama. can i see you and shake your hand?. make friends down in alabama. i'm from a new land. i come to you and see all this ruin. what are you doing, alabama?. you got the rest of the union. to help you along. what's going wrong?",https://genius.com/Neil-young-alabama-lyrics,0.065,0.797,0.138,0.862,0.4635
Neil Young,The Needle and the Damage Done,Harvest,1972,"i caught you knockin' at my cellar door. i love you, baby, can i have some more?. ooh, ooh, the damage done. . i hit the city and i lost my band. i watched the needle take another man. gone, gone, the damage done. . i sing the song, because i love the man. i know that some of you don't understand. milk-blood to keep from running out. . i've seen the needle and the damage done. a little part of it in everyone. but every junkie's like a settin' sun",https://genius.com/Neil-young-the-needle-and-the-damage-done-lyrics,0.098,0.81,0.092,0.908,0.503
Neil Young,Out on the Weekend,Harvest,1972,"think i'll pack it in. and buy a pick-up. take it down to ""l.a."". find a place to call my own. and try to fix up. start a brand new day. . the woman i'm thinking of. she loved me all up. but i'm so down today. she's so fine, she's in my mind. i hear her calling. . see the lonely boy. out on the weekend. trying to make it pay. can't relate to joy. he tries to speak and. can't begin to say. . . she got pictures on the wall. they make me look up. from her big brass bed. now i'm running down the road. trying to stay up. somewhere in her head. . the woman i'm thinking of. she loved me all up. but i'm so down today. she's so fine, she's in my mind. i hear her calling. . see the lonely boy. out on the weekend. trying to make it pay. can't relate to joy. he tries to speak and. can't begin to say. oh",https://genius.com/Neil-young-out-on-the-weekend-lyrics,0.076,0.826,0.098,0.902,0.489
Neil Young,Harvest,Harvest,1972,"did i see you down in a young girl's town. with your mother in so much pain?. i was almost there at the top of the stairs. with her screamin' in the rain. . did she wake you up to tell you that. it was only a change of plan?. dream up, dream up, let me fill your cup. with the promise of a man. . did i see you walking with the boys?. though it was not hand in hand. and was some black face in a lonely place. when you could understand?. . did she wake you up to tell you that. it was only a change of plan?. dream up, dream up, let me fill your cup. with the promise of a man. . will i see you give more than i can take?. will i only harvest some?. as the days fly past, will we lose our grasp?. or fuse it in the sun?. . did she wake you up to tell you that. it was only a change of plan?. dream up, dream up, let me fill your cup. with the promise of a man. dream up, dream up, let me fill your cup. with the promise of a man",https://genius.com/Neil-young-harvest-lyrics,0.135,0.814,0.051,0.949,0.542
Neil Young,A Man Needs a Maid,Harvest,1972,my life is changing in so many ways. i don't know who to trust anymore. there's a shadow running through my days. like a beggar goin' from door to door. i was thinkin' that maybe i'd get a maid. find a place nearby for her to stay. just someone to keep my house clean. fix my meals and go away. . a maid. a man needs a maid. a maid. . it's hard to make that change. when life and love turns strange. and cold. . to give a love. you gotta live a love. to live a love. you gotta be part of. when will i see you again?. . a while ago somewhere i don't know when. i was watchin' a movie with a friend. i fell in love with the actress. she was playin' a part that i could understand. . a maid. a man needs a maid. a maid. a man needs a maid. . when will i see you again?,https://genius.com/Neil-young-a-man-needs-a-maid-lyrics,0.213,0.766,0.021,0.979,0.596
